ID del damnificado;# integrantes;Familiares de apoyo (1 = SI);origen del damnificado (1 = local);años de instalación en la ciudad;Estrato social;Dias en albergue
4704;3;1;1;6;2;10
4705;2;1;0;2;3;4
4706;2;1;1;2;2;6
4707;3;1;1;3;3;13
4708;3;1;0;1;3;5
4709;3;1;1;0;1;22
4710;4;1;1;4;2;3
4711;8;0;0;5;5;5
4712;7;0;0;0;4;0
4713;5;0;1;2;2;10
4714;3;1;0;1;4;1
4715;5;1;0;2;1;1
4716;2;0;1;5;2;21
4717;5;0;1;4;1;13
4718;1;1;1;3;2;0
4719;5;1;0;3;3;2
4720;2;0;0;1;2;5
4721;2;1;0;2;3;1
4722;1;1;0;3;2;3
4723;3;1;0;3;1;0
4724;3;0;0;4;1;21
4725;2;1;0;3;2;3
4726;5;0;1;4;5;12
4727;1;1;1;3;2;4
4728;5;1;1;3;1;3
4729;1;0;0;5;2;6
4730;3;0;1;3;1;1
4731;2;1;1;2;2;8
4732;2;1;0;0;2;4
4733;1;1;1;2;2;4
4734;3;1;1;0;4;1
4735;2;0;0;3;2;5
4736;3;1;0;2;1;6
4737;5;1;0;2;1;0
4738;1;1;1;4;1;2
4739;8;1;1;7;1;17
4740;2;0;1;1;5;2
4741;1;1;1;2;1;7
4742;2;0;1;4;3;9
4743;3;0;1;6;2;15
4744;3;0;1;2;2;17
4745;4;0;1;3;3;8
4746;3;1;0;6;1;11
4747;2;1;1;4;1;6
4748;1;0;1;1;1;12
4749;2;1;0;4;1;4
4750;8;1;1;4;2;2
4751;5;1;1;3;2;3
4752;2;1;0;5;2;1
4753;3;0;0;5;1;5
4754;4;1;1;2;1;5
4755;7;1;0;2;3;3
4756;5;0;1;1;1;1
4757;2;1;0;1;1;1
4758;5;0;1;4;2;21
4759;1;1;1;4;1;20
4760;1;1;1;4;2;12
4761;4;1;1;2;3;3
4762;5;0;1;4;4;3
4763;1;1;1;4;2;3
4764;2;1;1;5;4;3
4765;3;1;1;2;3;7
4766;2;1;0;3;5;2
4767;4;0;0;2;1;3
4768;3;0;1;2;1;8
4769;5;0;1;2;1;4
4770;5;1;0;2;2;2
4771;1;0;1;3;2;5
4772;2;1;0;3;1;1
4773;2;1;1;7;2;7
4774;5;0;1;3;3;2
4775;1;1;1;5;1;17
4776;3;1;1;2;1;3
4777;2;1;0;2;3;0
4778;2;1;0;0;2;3
4779;7;1;1;8;2;2
4780;8;1;1;1;3;14
4781;3;1;1;0;3;4
4782;8;0;0;4;2;20
4783;5;0;0;1;1;0
4784;1;1;1;2;5;2
4785;3;1;0;2;1;3
4786;2;1;0;8;2;0
4787;8;0;0;2;4;8
4788;2;1;1;3;2;6
4789;1;0;1;0;2;16
4790;2;1;1;5;1;1
4791;2;1;1;1;1;10
4792;2;1;0;3;4;6
4793;4;0;0;2;2;3
4794;5;0;0;5;4;3
4795;2;0;0;2;4;3
4796;6;0;1;2;1;3
4797;7;0;0;6;5;16
4798;5;1;0;3;2;0
4799;3;1;1;4;1;10
4800;1;0;0;3;3;4
4801;3;1;0;4;2;1
4802;2;1;0;4;5;3
4803;4;0;0;4;2;9
4804;2;1;1;3;2;17
4805;1;1;0;2;2;9
4806;2;0;0;3;1;11
4807;2;1;0;1;2;21
4808;5;0;1;6;3;10
4809;6;0;1;2;4;1
4810;1;0;0;3;2;20
4811;5;0;0;2;4;2
4812;1;1;1;0;2;14
4813;3;0;0;6;1;2
4814;3;0;0;3;3;5
4815;4;1;0;2;4;0
4816;5;1;0;4;1;2
4817;5;1;1;4;4;1
4818;7;0;1;1;1;14
4819;2;1;1;2;4;14
4820;1;0;0;1;1;6
4821;1;0;1;8;1;5
4822;2;1;0;1;3;1
4823;2;1;1;2;2;0
4824;7;0;1;2;5;22
4825;2;0;1;5;2;13
4826;2;1;1;5;2;3
4827;2;1;1;3;4;7
4828;3;1;1;3;1;1
4829;2;1;0;1;2;1
4830;1;0;1;5;1;5
4831;6;1;1;3;1;18
4832;1;1;0;7;1;10
4833;2;0;1;2;2;9
4834;2;0;0;1;2;3
4835;2;0;0;2;5;5
4836;1;1;0;3;2;2
4837;4;1;1;6;1;7
4838;4;1;1;6;5;21
4839;8;1;0;3;2;1
4840;5;0;1;4;2;8
4841;1;1;0;6;4;5
4842;5;0;1;3;1;28
4843;5;1;0;1;4;0
4844;2;1;0;0;3;0
4845;1;1;1;3;3;6
4846;2;1;1;3;2;6
4847;6;1;1;6;5;5
4848;4;1;0;3;2;6
4849;6;1;0;6;1;3
4850;3;1;1;1;2;2
4851;2;0;1;2;5;0
4852;2;0;1;2;2;2
4853;2;1;0;5;2;3
4854;2;0;1;3;3;9
4855;4;1;1;2;1;1
4856;5;1;1;5;1;9
4857;5;1;0;3;1;0
4858;1;0;1;2;3;2
4859;6;1;1;1;2;0
4860;3;1;0;3;2;7
4861;3;1;0;3;3;4
4862;5;0;0;5;4;3
4863;5;0;1;3;1;14
4864;7;1;0;3;1;2
4865;3;1;1;6;1;3
4866;5;0;1;2;1;5
4867;5;1;1;8;3;21
4868;5;0;0;5;1;6
4869;7;1;1;3;4;1
4870;2;1;1;5;3;7
4871;1;1;1;1;3;12
4872;8;1;1;1;1;1
4873;2;0;1;6;1;24
4874;2;1;1;2;3;2
4875;7;1;1;2;1;11
4876;2;0;1;6;3;5
4877;5;0;1;3;1;11
4878;4;0;1;1;1;19
4879;4;1;1;1;2;1
4880;2;1;0;2;2;0
4881;2;0;1;2;2;11
4882;4;1;0;2;1;4
4883;3;1;1;1;3;23
4884;5;1;0;1;1;1
4885;2;1;1;7;5;3
4886;5;0;1;1;3;10
4887;8;0;1;5;5;0
4888;4;0;1;2;2;18
4889;3;1;1;5;5;6
4890;2;1;0;0;2;3
4891;2;1;1;3;2;12
4892;3;1;0;4;2;7
4893;2;0;1;10;1;13
4894;2;1;0;3;3;2
4895;2;1;0;4;1;3
4896;1;1;1;1;1;10
4897;2;1;1;1;3;1
4898;3;1;0;4;2;0
4899;2;1;1;4;2;4
4900;1;1;1;4;2;7
4901;6;1;0;0;3;0
4902;2;1;0;5;3;0
4903;2;1;1;5;3;23
4904;2;1;1;4;2;9
4905;2;0;1;1;2;1
4906;2;0;0;1;1;16
4907;2;0;1;1;1;18
4908;4;1;0;0;2;2
4909;8;1;1;1;2;1
4910;5;1;1;5;4;1
4911;2;1;0;4;2;4
4912;5;1;0;10;4;9
4913;2;1;1;4;5;5
4914;3;1;0;4;1;0
4915;5;0;1;5;4;11
4916;2;1;0;1;5;3
4917;3;0;0;5;3;2
4918;2;0;1;4;5;6
4919;2;1;0;3;2;3
4920;4;1;1;4;5;1
4921;5;1;1;5;1;3
4922;5;1;0;1;2;1
4923;8;1;1;2;4;0
4924;3;1;0;3;2;4
4925;2;1;1;3;2;7
4926;1;0;0;4;2;4
4927;5;0;0;1;4;3
4928;2;1;1;3;2;5
4929;2;1;1;3;1;0
4930;3;1;0;2;2;13
4931;3;1;1;5;1;1
4932;2;1;1;2;1;6
4933;4;0;1;5;2;18
4934;4;1;1;1;1;0
4935;3;0;0;1;3;15
4936;5;1;0;5;1;0
4937;6;1;1;4;2;10
4938;3;0;1;4;3;5
4939;2;1;0;2;2;1
4940;3;1;1;2;2;5
4941;5;0;0;2;1;5
4942;2;1;1;2;3;7
4943;2;1;0;4;3;6
4944;6;1;1;1;3;4
4945;3;0;0;7;1;5
4946;2;0;0;1;1;8
4947;1;0;1;4;4;16
4948;1;1;0;3;2;6
4949;3;1;0;3;1;3
4950;2;1;1;3;2;8
4951;2;1;1;1;5;5
4952;4;0;0;3;3;3
4953;5;1;1;5;2;4
4954;4;0;1;1;5;1
4955;6;0;0;6;3;3
4956;2;1;1;2;1;14
4957;2;1;0;3;5;2
4958;3;1;0;5;2;2
4959;2;1;0;3;2;12
4960;4;1;1;4;3;2
4961;2;1;0;0;1;1
4962;5;1;1;3;1;3
4963;5;0;1;1;2;3
4964;3;1;1;0;1;7
4965;2;1;0;3;1;2
4966;2;0;0;2;4;2
4967;1;1;1;5;1;18
4968;5;0;0;3;2;18
4969;2;1;0;3;3;7
4970;7;1;1;1;1;2
4971;3;0;1;2;2;24
4972;6;1;1;3;2;1
4973;5;0;1;5;1;2
4974;5;1;0;2;2;1
4975;2;1;1;4;5;8
4976;4;1;0;5;1;0
4977;7;1;0;5;2;2
4978;2;1;1;1;2;0
4979;5;1;1;2;3;8
4980;4;1;0;3;2;0
4981;2;0;1;1;4;1
4982;2;1;1;4;1;0
4983;4;0;0;0;1;2
4984;2;1;0;6;1;1
4985;1;0;1;3;2;5
4986;5;1;1;0;2;6
4987;2;1;0;4;3;2
4988;5;0;0;4;1;11
4989;6;1;0;2;4;0
4990;2;1;1;3;2;0
4991;4;1;1;3;2;2
4992;3;0;0;1;3;25
4993;3;0;0;3;1;2
4994;2;1;1;6;5;7
4995;1;0;0;1;1;1
4996;3;1;0;4;4;9
4997;3;1;0;3;1;6
4998;5;1;0;4;3;0
4999;5;1;1;5;1;9
5000;2;1;1;4;2;4
5001;4;1;1;2;1;8
5002;3;0;1;4;2;8
5003;6;0;1;1;3;12
5004;4;1;0;4;4;0
5005;3;1;1;2;2;3
5006;2;0;1;7;2;2
5007;2;0;1;2;2;11
5008;3;0;0;5;1;4
5009;3;0;1;3;2;34
5010;2;0;1;2;5;10
5011;1;1;1;3;3;6
5012;5;1;1;2;5;8
5013;3;1;0;6;1;4
5014;3;1;1;5;1;9
5015;5;1;0;2;3;1
5016;2;0;0;2;2;4
5017;5;0;1;1;1;15
5018;5;0;1;3;3;6
5019;2;0;1;3;5;1
5020;2;1;1;2;1;9
5021;1;1;0;3;3;4
5022;7;1;0;4;1;0
5023;6;1;0;2;4;0
5024;4;1;0;2;4;0
5025;3;0;1;2;2;3
5026;2;1;0;4;2;5
5027;3;1;1;1;2;7
5028;2;0;1;6;4;7
5029;3;1;1;2;3;0
5030;1;1;0;2;4;6
5031;2;1;0;1;2;1
5032;5;1;1;1;3;10
5033;2;0;1;6;1;38
5034;2;1;1;4;1;7
5035;5;1;1;4;2;24
5036;3;0;1;2;1;34
5037;3;1;1;2;3;8
5038;3;1;1;1;1;1
5039;5;1;0;2;3;1
5040;3;0;0;0;1;1
5041;3;1;1;6;3;1
5042;5;1;0;4;3;1
5043;1;1;0;3;5;1
5044;3;1;0;1;2;1
5045;4;0;0;6;1;12
5046;1;1;0;3;2;3
5047;2;1;0;3;3;3
5048;3;0;1;1;1;8
5049;7;0;1;2;1;7
5050;5;1;0;5;3;0
5051;3;0;1;4;2;14
5052;5;1;1;1;3;9
5053;3;1;0;2;5;3
5054;2;0;1;4;2;11
5055;6;1;1;3;3;1
5056;5;1;1;1;5;0
5057;5;1;1;3;3;9
5058;3;1;1;1;5;9
5059;2;1;1;2;5;1
5060;5;1;1;4;2;0
5061;2;1;1;4;1;11
5062;1;1;1;6;3;8
5063;2;0;1;0;2;7
5064;5;1;0;5;1;0
5065;4;1;0;4;2;3
5066;5;1;1;3;1;2
5067;3;1;1;2;5;8
5068;3;1;1;4;2;3
5069;5;0;0;1;1;1
5070;2;1;1;5;2;5
5071;1;1;0;5;4;5
5072;5;1;0;4;5;0
5073;2;1;0;2;1;2
5074;2;1;1;0;3;11
5075;4;0;1;3;3;1
5076;1;0;0;1;3;5
5077;5;0;1;2;1;37
5078;2;1;1;4;3;8
5079;3;1;1;6;5;1
5080;3;1;0;2;3;1
5081;2;1;0;4;2;2
5082;5;0;1;4;2;1
5083;1;0;1;2;3;16
5084;5;1;0;1;3;2
5085;5;1;1;2;1;12
5086;3;1;0;4;2;5
5087;5;0;1;2;5;3
5088;2;1;1;2;2;5
5089;5;1;0;4;2;0
5090;2;1;0;6;1;5
5091;3;0;1;2;1;18
5092;3;1;0;3;2;1
5093;2;1;1;3;5;16
5094;3;0;1;2;2;3
5095;1;1;1;7;4;1
5096;5;1;1;2;2;3
5097;3;0;0;2;2;10
5098;2;1;1;1;2;1
5099;2;1;1;3;3;13
5100;2;0;0;4;2;11
5101;3;1;1;5;1;3
5102;4;1;1;1;2;0
5103;5;0;0;4;2;9
5104;3;0;0;6;5;10
5105;5;0;1;2;1;0
5106;3;0;0;3;1;28
5107;5;1;1;2;4;0
5108;2;0;1;6;2;11
5109;3;0;0;4;4;13
5110;1;1;0;5;1;8
5111;5;1;0;2;4;0
5112;5;0;1;3;2;8
5113;5;1;0;1;3;2
5114;6;0;1;5;2;4
5115;3;1;0;4;5;4
5116;5;1;0;2;1;2
5117;4;1;0;2;1;2
5118;4;1;1;7;5;6
5119;5;0;0;3;1;11
5120;4;1;0;7;2;10
5121;2;1;0;3;2;2
5122;3;0;1;5;1;59
5123;3;1;0;3;1;8
5124;2;0;1;2;2;3
5125;1;0;1;3;2;16
5126;2;1;1;3;3;5
5127;4;1;0;7;5;9
5128;5;1;1;3;3;1
5129;4;1;0;3;2;1
5130;5;1;1;2;2;4
5131;2;1;0;4;4;7
5132;1;0;0;2;1;3
5133;3;0;1;2;3;9
5134;3;1;1;1;2;3
5135;2;1;0;3;5;0
5136;5;0;0;7;1;12
5137;2;1;1;4;2;7
5138;6;1;1;5;1;5
5139;2;1;1;5;3;1
5140;3;1;1;4;1;13
5141;2;1;0;4;1;13
5142;5;1;1;3;2;8
5143;1;1;1;3;3;0
5144;1;1;1;1;5;5
5145;3;1;1;3;1;5
5146;5;1;1;6;2;1
5147;4;0;1;2;5;28
5148;2;1;1;4;2;7
5149;5;1;0;6;3;9
5150;2;1;0;4;1;0
5151;2;1;0;1;1;11
5152;3;1;1;5;1;19
5153;2;0;1;3;3;9
5154;5;1;1;4;3;10
5155;2;0;0;5;1;11
5156;1;1;1;6;1;1
5157;3;1;0;2;5;0
5158;3;1;0;5;1;12
5159;8;1;1;2;2;9
5160;4;1;0;4;2;7
5161;1;1;0;6;3;10
5162;2;1;0;0;1;1
5163;5;1;1;6;2;3
5164;2;1;0;2;5;0
5165;3;1;1;2;4;1
5166;4;1;0;5;1;2
5167;6;1;1;3;1;1
5168;3;1;1;2;1;15
5169;1;1;0;3;3;0
5170;4;1;1;3;1;0
5171;3;1;0;0;2;0
5172;3;1;0;7;1;0
5173;7;0;1;7;2;10
5174;3;1;1;5;3;0
5175;5;1;0;3;1;10
5176;2;0;0;5;1;9
5177;1;1;1;4;1;11
5178;1;0;0;2;2;10
5179;6;1;1;5;2;6
5180;8;1;1;5;2;4
5181;1;1;0;3;2;2
5182;1;0;1;3;3;22
5183;1;0;1;3;5;9
5184;6;1;1;6;3;1
5185;1;1;0;1;3;15
5186;8;0;0;1;2;1
5187;3;1;0;6;1;30
5188;2;0;1;1;1;16
5189;2;1;0;1;3;2
5190;2;0;0;3;1;4
5191;4;0;0;2;1;1
5192;5;1;0;7;3;10
5193;6;0;1;5;1;28
5194;2;0;1;1;1;2
5195;3;1;0;3;1;0
5196;1;0;1;1;2;9
5197;5;1;0;3;2;1
5198;2;1;0;0;2;2
5199;1;0;1;4;5;0
5200;4;1;1;5;5;2
5201;2;1;0;1;1;5
5202;5;1;1;3;3;1
5203;3;1;0;3;4;2
5204;3;0;1;4;4;5
5205;3;1;1;1;2;6
5206;4;1;0;0;3;1
5207;4;1;0;1;3;0
5208;5;1;0;10;5;3
5209;3;1;0;2;3;11
5210;2;1;1;2;3;15
5211;5;0;0;6;2;6
5212;4;1;1;4;3;1
5213;4;1;0;3;1;1
5214;5;0;1;4;2;0
5215;2;0;0;5;1;20
5216;2;1;0;2;3;0
5217;3;1;1;3;2;7
5218;3;1;1;2;1;5
5219;5;1;0;3;1;1
5220;2;1;1;4;1;1
5221;2;1;1;2;1;2
5222;2;0;0;1;3;14
5223;4;1;1;3;1;3
5224;5;1;0;9;2;3
5225;3;1;0;1;3;0
5226;1;1;1;4;3;4
5227;5;0;0;3;2;15
5228;5;1;0;7;1;7
5229;7;1;1;1;3;6
5230;2;1;1;3;3;3
5231;6;1;1;3;2;21
5232;2;1;1;4;1;4
5233;1;0;1;8;4;6
5234;5;1;0;3;2;4
5235;4;1;0;1;1;2
5236;1;1;0;6;4;13
5237;5;0;1;2;3;1
5238;2;0;1;1;2;11
5239;5;1;1;1;2;9
5240;2;1;1;0;2;4
5241;5;1;1;1;4;4
5242;6;1;0;1;2;0
5243;3;1;0;3;3;2
5244;3;1;1;2;1;6
5245;4;1;0;4;1;3
5246;2;1;1;1;3;7
5247;4;0;0;3;3;3
5248;2;1;1;2;1;12
5249;2;1;0;1;1;1
5250;3;1;0;4;4;5
5251;3;0;0;5;1;8
5252;2;1;0;4;3;0
5253;3;0;1;5;3;7
5254;6;1;0;2;1;13
5255;2;1;1;1;4;1
5256;4;1;0;2;4;0
5257;2;1;0;4;1;11
5258;2;1;1;0;3;1
5259;7;1;1;4;2;2
5260;3;0;1;1;1;13
5261;1;0;0;3;3;1
5262;5;1;1;1;2;9
5263;3;1;0;5;4;1
5264;5;1;0;0;3;1
5265;2;1;1;4;2;3
5266;5;1;0;3;5;0
5267;2;1;1;1;4;2
5268;2;1;0;2;2;4
5269;2;1;0;3;1;4
5270;7;1;1;1;1;0
5271;5;1;1;6;1;8
5272;2;0;1;3;2;2
5273;4;1;0;2;1;8
5274;5;1;0;2;1;0
5275;4;1;1;4;4;2
5276;8;0;1;3;1;1
5277;5;1;0;2;2;0
5278;2;1;0;2;2;0
5279;2;1;1;1;3;4
5280;4;1;1;3;1;1
5281;5;1;0;1;4;0
5282;2;1;1;7;3;4
5283;1;0;1;1;5;14
5284;6;1;0;0;1;7
5285;5;1;1;3;3;7
5286;6;1;1;1;3;1
5287;2;0;1;2;1;2
5288;3;0;1;3;2;0
5289;4;0;1;6;2;30
5290;2;1;1;3;3;3
5291;1;0;1;1;3;1
5292;2;0;0;5;2;5
5293;5;1;1;0;3;4
5294;5;1;1;3;2;4
5295;5;1;0;4;3;1
5296;2;0;0;6;1;45
5297;1;1;0;4;3;2
5298;1;1;1;5;1;6
5299;4;1;0;6;1;15
5300;5;0;1;3;1;1
5301;2;0;0;1;3;5
5302;5;0;1;4;1;18
5303;3;0;1;3;2;17
5304;7;1;1;4;5;0
5305;6;0;1;2;2;24
5306;5;1;1;4;2;2
5307;2;0;1;3;1;6
5308;5;1;1;4;5;4
5309;1;1;1;3;3;6
5310;7;0;1;3;2;5
5311;3;1;0;2;1;12
5312;5;1;0;3;5;0
5313;8;1;1;1;2;18
5314;1;1;1;1;1;4
5315;4;1;1;2;4;1
5316;2;1;1;1;2;10
5317;2;1;0;3;3;4
5318;4;1;0;4;2;1
5319;6;1;0;3;1;1
5320;2;0;0;3;3;8
5321;4;0;1;3;1;11
5322;7;1;1;1;2;5
5323;3;0;1;2;3;17
5324;2;0;0;2;3;2
5325;3;1;0;6;1;2
5326;3;0;0;6;3;7
5327;3;1;1;1;1;4
5328;3;1;1;5;1;4
5329;2;0;0;2;4;5
5330;1;1;0;7;1;2
5331;2;1;0;3;1;1
5332;4;0;0;1;4;1
5333;1;1;1;5;1;10
5334;2;1;1;1;3;1
5335;3;0;1;5;4;1
5336;5;1;0;4;1;3
5337;4;1;0;3;1;1
5338;2;0;1;0;5;25
5339;1;1;0;3;1;7
5340;1;0;0;3;1;4
5341;4;1;0;4;2;7
5342;5;1;1;5;1;20
5343;6;1;1;4;3;4
5344;5;1;0;2;5;0
5345;3;1;0;2;2;0
5346;2;1;1;4;2;4
5347;3;1;1;3;3;1
5348;2;1;0;4;2;0
5349;4;1;1;6;3;11
5350;1;0;0;2;1;4
5351;4;0;1;3;3;11
5352;1;1;1;5;2;13
5353;2;0;0;2;5;3
5354;4;1;0;1;1;2
5355;1;0;1;3;5;4
5356;2;1;1;6;1;1
5357;3;1;1;2;1;18
5358;2;0;1;5;2;9
5359;6;1;1;3;1;0
5360;6;1;1;3;4;1
5361;5;1;1;4;3;4
5362;1;0;1;4;2;1
5363;5;0;1;2;1;8
5364;6;1;1;0;5;10
5365;5;0;1;6;3;7
5366;5;0;0;5;3;20
5367;3;1;0;3;2;14
5368;2;1;0;2;1;16
5369;2;1;0;6;1;5
5370;1;0;1;1;1;21
5371;3;1;0;5;3;6
5372;6;1;0;2;3;2
5373;2;1;1;2;5;0
5374;6;1;0;3;1;8
5375;3;1;0;2;2;1
5376;5;1;1;4;5;4
5377;4;1;0;0;4;0
5378;4;1;0;3;1;2
5379;5;0;0;2;2;9
5380;5;1;1;1;1;0
5381;3;0;1;5;1;17
5382;3;1;1;6;5;11
5383;3;0;0;3;1;29
5384;2;1;0;1;3;3
5385;2;1;1;0;5;2
5386;3;1;1;3;3;0
5387;1;0;1;4;2;5
5388;1;1;1;4;2;7
5389;1;0;1;2;2;3
5390;5;1;1;4;2;5
5391;2;1;1;5;1;1
5392;2;1;0;2;4;3
5393;4;1;0;2;1;13
5394;3;0;0;1;1;3
5395;5;1;0;2;2;1
5396;5;1;1;3;5;8
5397;8;0;0;3;2;11
5398;8;0;1;5;1;23
5399;4;1;0;4;4;0
5400;4;1;0;3;3;0
5401;6;0;1;2;3;6
5402;2;0;1;5;1;5
5403;2;1;1;0;2;6
5404;1;1;1;6;1;15
5405;5;0;1;4;1;6
5406;2;1;1;4;2;39
5407;1;0;1;5;2;4
5408;3;0;0;2;5;5
5409;2;0;0;4;2;0
5410;2;1;0;2;1;6
5411;2;0;0;2;4;10
5412;2;1;0;3;5;1
5413;1;0;0;4;5;11
5414;1;0;1;4;1;24
5415;7;0;1;7;2;0
5416;2;1;1;3;3;13
5417;5;0;0;4;1;4
5418;2;1;0;2;1;9
5419;5;1;0;3;3;1
5420;1;1;1;2;2;9
5421;5;1;1;3;1;2
5422;4;1;1;7;3;4
5423;3;1;0;2;4;0
5424;3;1;0;4;3;1
5425;5;1;1;3;5;7
5426;5;1;1;3;3;3
5427;6;1;0;4;3;2
5428;4;1;0;1;4;0
5429;5;0;0;5;2;12
5430;7;1;0;3;1;2
5431;3;1;1;3;3;4
5432;1;1;0;2;2;8
5433;3;1;1;3;1;8
5434;2;1;1;2;1;1
5435;2;0;1;0;2;17
5436;2;0;1;2;1;7
5437;3;0;1;4;1;34
5438;4;1;0;1;3;0
5439;2;1;1;5;2;4
5440;3;1;1;1;1;9
5441;2;1;0;1;5;2
5442;2;1;1;2;3;7
5443;2;1;1;4;1;5
5444;7;1;0;5;2;2
5445;1;0;1;2;1;15
5446;1;1;0;4;3;5
5447;4;1;1;3;2;1
5448;5;1;0;3;3;2
5449;5;1;1;5;1;5
5450;3;1;1;3;1;3
5451;3;1;0;3;1;3
5452;5;1;0;5;2;1
5453;3;1;1;2;2;1
5454;5;1;1;4;2;0
5455;5;1;0;1;4;0
5456;3;1;1;4;3;11
5457;2;1;1;5;3;4
5458;3;1;0;2;5;2
5459;1;0;1;4;3;9
5460;1;0;0;2;1;14
5461;2;1;1;8;5;5
5462;3;1;0;3;3;1
5463;1;1;0;4;3;2
5464;4;1;0;1;1;1
5465;3;1;1;3;2;7
5466;1;0;0;4;3;19
5467;5;1;0;9;1;21
5468;5;1;1;2;5;2
5469;1;1;1;2;5;2
5470;2;1;1;3;4;12
5471;2;0;1;3;2;19
5472;2;1;1;2;1;6
5473;3;1;0;4;4;7
5474;5;1;0;1;1;5
5475;1;0;1;1;1;13
5476;2;1;1;0;5;1
5477;2;1;1;3;1;13
5478;4;0;1;5;2;11
5479;5;1;1;1;2;2
5480;3;1;1;4;3;13
5481;2;1;1;1;3;7
5482;2;0;0;1;5;1
5483;2;1;0;5;1;9
5484;5;1;1;0;3;2
5485;2;1;1;2;3;4
5486;7;1;1;4;5;2
5487;1;0;1;2;3;7
5488;1;1;1;6;3;0
5489;4;0;1;2;4;4
5490;2;1;0;3;1;4
5491;1;0;0;2;3;10
5492;2;0;1;3;2;8
5493;1;0;0;1;1;14
5494;6;1;1;4;2;0
5495;5;1;0;6;2;14
5496;5;0;1;5;1;15
5497;5;1;1;4;2;5
5498;5;1;0;3;2;3
5499;2;1;1;5;2;2
5500;7;0;0;3;1;4
5501;2;1;1;3;5;1
5502;1;0;1;3;2;10
5503;3;1;1;4;2;5
5504;2;1;1;9;3;7
5505;7;1;1;3;5;1
5506;1;0;1;2;3;0
5507;4;1;0;2;3;7
5508;3;1;1;0;1;4
5509;3;1;1;2;2;5
5510;2;1;1;3;3;14
5511;2;1;0;1;2;1
5512;4;0;1;3;1;6
5513;3;1;0;3;2;1
5514;5;0;0;2;1;1
5515;3;0;1;1;5;1
5516;3;1;1;3;3;6
5517;5;1;0;4;2;0
5518;8;1;0;5;1;2
5519;1;1;1;6;4;5
5520;5;0;0;4;1;2
5521;2;1;0;5;5;0
5522;1;1;0;8;2;3
5523;3;0;1;2;1;14
5524;2;1;0;3;3;1
5525;2;1;1;1;5;3
5526;8;0;1;1;2;11
5527;2;0;1;5;4;5
5528;1;1;0;1;4;1
5529;2;1;1;7;2;6
5530;7;1;1;7;5;11
5531;2;1;0;5;2;1
5532;3;1;0;2;1;2
5533;3;1;1;6;1;4
5534;2;0;0;1;1;1
5535;2;1;1;2;3;2
5536;2;1;1;1;1;7
5537;2;1;1;3;1;9
5538;3;0;1;5;4;6
5539;5;1;1;3;5;0
5540;5;1;0;2;2;0
5541;5;1;1;3;1;14
5542;1;1;1;4;1;2
5543;4;1;1;1;1;19
5544;4;1;0;1;1;10
5545;4;0;1;3;5;8
5546;2;1;0;3;5;0
5547;5;1;0;2;5;0
5548;5;0;1;2;1;3
5549;3;1;1;2;5;9
5550;3;1;1;0;5;8
5551;3;1;1;4;4;8
5552;4;0;0;6;3;12
5553;5;1;0;2;2;5
5554;5;1;1;3;5;1
5555;5;1;0;2;5;0
5556;4;1;0;3;4;0
5557;4;1;1;3;2;6
5558;2;1;0;5;2;2
5559;2;1;0;1;2;1
5560;2;0;1;4;2;0
5561;4;1;1;2;4;0
5562;5;0;1;2;4;1
5563;7;1;0;2;1;5
5564;2;1;1;1;1;4
5565;5;1;1;5;1;3
5566;4;1;0;3;5;0
5567;2;0;1;3;3;19
5568;3;1;1;3;2;6
5569;6;1;0;4;1;2
5570;5;1;0;3;1;11
5571;4;0;1;0;2;2
5572;2;1;0;1;2;15
5573;2;1;0;2;1;7
5574;4;1;0;5;2;8
5575;4;1;0;5;5;0
5576;3;0;1;6;3;7
5577;2;1;1;4;2;3
5578;2;1;1;5;5;0
5579;2;1;1;2;2;3
5580;5;1;1;3;1;1
5581;5;1;0;6;4;1
5582;5;0;1;4;3;1
5583;2;1;0;4;2;4
5584;2;1;0;3;1;8
5585;7;1;0;0;2;0
5586;2;1;1;4;1;10
5587;5;0;1;4;4;1
5588;2;1;0;2;1;4
5589;1;1;1;2;4;4
5590;2;1;0;6;1;1
5591;5;1;1;5;3;8
5592;3;0;1;3;4;3
5593;5;1;1;2;1;2
5594;2;0;1;1;2;5
5595;2;0;1;4;3;3
5596;6;1;1;3;2;17
5597;5;1;0;7;1;7
5598;3;1;1;1;3;8
5599;5;1;1;9;1;12
5600;2;1;1;2;1;4
5601;3;1;0;2;1;8
5602;3;1;0;1;1;4
5603;5;1;0;4;1;10
5604;3;0;0;0;2;9
5605;4;1;0;3;4;0
5606;2;0;0;2;2;3
5607;8;1;0;2;2;9
5608;5;0;1;0;2;11
5609;2;1;0;6;2;9
5610;3;1;1;4;1;4
5611;3;1;1;2;2;10
5612;7;1;0;4;1;2
5613;2;1;1;3;4;5
5614;2;1;1;2;1;3
5615;3;1;0;6;3;1
5616;5;1;1;3;4;6
5617;6;1;0;4;1;4
5618;5;1;0;5;2;3
5619;4;1;0;6;1;7
5620;2;1;0;3;1;15
5621;2;0;1;3;2;4
5622;3;1;0;5;4;0
5623;2;1;0;2;2;2
5624;2;0;1;7;3;25
5625;2;1;1;3;3;2
5626;2;0;1;5;1;0
5627;4;0;0;4;5;3
5628;3;1;0;4;2;1
5629;2;1;0;1;5;0
5630;2;1;1;1;2;3
5631;5;1;1;3;1;43
